,Brand,Product Type,Product Name,Description,Price,Sales Price,Color,Material,Product URL,Picture URL,Timestamp,Gender,New Arrival
53,Kowtow,none,FRILL SLEEVE TEE,"A relaxed fit tee featuring frill detailing at the sleeves. It has a classic, ribbed crew neckline and is made from mid-weight organic cotton jersey that is soft and breathable. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifie",US$ 115,,WHITE,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-frill-sleeve-tee-white,//cdn.shopify.com/s/files/1/2182/6091/products/frill_sleeve_tee-white-lookbook-0032_grande.jpg?v=1643169227,2022-03-15 21:54:05.599140,unisex,True
54,Kowtow,none,OVERSIZED BOXY TEE,"A short sleeve tee with an oversized boxy fit and a ribbed crew neck, made from mid-weight organic cotton jersey.To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a bett",US$ 75,,WHITE,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-oversized-boxy-tee-white,//cdn.shopify.com/s/files/1/2182/6091/products/oversized_boxy_tee-white-lookbook-0030_3c5309d6-e44e-414d-b7c7-c76d60519f39_grande.jpg?v=1643244181,2022-03-15 21:54:05.870755,unisex,True
55,Kowtow,none,CLASSIC TEE,"A short sleeve tee with a classic fit and a ribbed crew neck, made from mid-weight organic cotton jersey.To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a better futur",US$ 65,,WHITE,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-classic-tee-white,//cdn.shopify.com/s/files/1/2182/6091/products/classic_tee-white-lookbook-0050_grande.jpg?v=1643242095,2022-03-15 21:54:06.143708,unisex,True
56,Kowtow,none,RACER BACK SINGLET,"A fitted singlet with a racer back and ribbed binding around neck and armholes, made from mid-weight organic cotton jersey.To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towa",US$ 65,,WHITE,"['190gsm', 'fairganic', 'seed-to-garment""']",https://us.kowtowclothing.com/products/building-block-racer-back-singlet-white,//cdn.shopify.com/s/files/1/2182/6091/products/racer_back_singlet-white-lookbook-0036_grande.jpg?v=1643244297,2022-03-15 21:54:06.420424,unisex,True
57,Kowtow,none,WIDE LEG PANT,"A wide leg pant with front pleats and a relaxed fit, made from mid-weight organic cotton jersey. The pants have both front and back pockets and are finished with a ribbed elastic waistband and drawcord.To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag",US$ 119,,BLACK,"['190gsm', 'fairganic', 'seed-to-garment""']",https://us.kowtowclothing.com/products/building-block-wide-leg-pant-black,//cdn.shopify.com/s/files/1/2182/6091/products/wide_leg_pant-black-lookbook-0006_grande.jpg?v=1643244669,2022-03-15 21:54:07.904359,unisex,True
58,Kowtow,none,FRILL SLEEVE TEE,"A relaxed fit tee featuring frill detailing at the sleeves. It has a classic, ribbed crew neckline and is made from mid-weight organic cotton jersey that is soft and breathable. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifie",US$ 115,,BLACK,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-frill-sleeve-tee-black,//cdn.shopify.com/s/files/1/2182/6091/products/frill_sleeve_tee-black-lookbook-0034_grande.jpg?v=1643169219,2022-03-15 21:54:08.195371,unisex,True
59,Kowtow,none,OVERSIZED BOXY TEE,"A short sleeve tee with an oversized boxy fit and a ribbed crew neck, made from mid-weight organic cotton jersey.To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a bett",US$ 75,,BLACK,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-oversized-boxy-tee-black,//cdn.shopify.com/s/files/1/2182/6091/products/oversized_boxy_tee-black-lookbook-0024_grande.jpg?v=1643244132,2022-03-15 21:54:08.524174,unisex,True
60,Kowtow,none,CLASSIC TEE,"A short sleeve tee with a classic fit and a ribbed crew neck, made from mid-weight organic cotton jersey.To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a better futur",US$ 65,,BLACK,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-classic-tee-black,//cdn.shopify.com/s/files/1/2182/6091/products/classic_tee-black-lookbook-0008_grande.jpg?v=1643241725,2022-03-15 21:54:09.110209,unisex,True
61,Kowtow,none,RACER BACK SINGLET,"A fitted singlet with a racer back and ribbed binding around neck and armholes, made from mid-weight organic cotton jersey.To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towa",US$ 65,,BLACK,"['190gsm', 'fairganic', 'seed-to-garment""']",https://us.kowtowclothing.com/products/building-block-racer-back-singlet-black,//cdn.shopify.com/s/files/1/2182/6091/products/racer_back_singlet-black-lookbook-0026_grande.jpg?v=1643244548,2022-03-15 21:54:09.368954,unisex,True
62,Kowtow,none,TANK SWING DRESS,"A sleeveless dress with an a-line shape, made from mid-weight organic cotton jersey. The dress features our signature twisted side seams and comes with a removable waist tie.To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier th",US$ 99,,BLACK,"['190gsm', 'fairganic', 'seed-to-garment""']",https://us.kowtowclothing.com/products/building-block-tank-swing-dress-black,//cdn.shopify.com/s/files/1/2182/6091/products/tank_swing_dress-black-lookbook-0001_grande.jpg?v=1643244646,2022-03-15 21:54:09.671410,unisex,True
63,Kowtow,none,BUILDING BLOCK PANT,"A slim fit pant with a tapered leg, made from mid-weight organic cotton jersey. The pants have both side and back pockets, and are finished with a ribbed elastic waistband and drawcord.To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A s",US$ 105,,BLACK,"['190gsm', 'fairganic', 'seed-to-garment""']",https://us.kowtowclothing.com/products/building-block-pant-black,//cdn.shopify.com/s/files/1/2182/6091/products/building_block_pant-black-lookbook-0011_grande.jpg?v=1643241634,2022-03-15 21:54:09.969066,unisex,True
64,Kowtow,none,SAILOR JEANS,"High-rise jeans with a straight wide leg, made from mid-weight organic cotton denim. The jeans have front and back pockets, and are fastened with nickel-free tacks.",US$ 225,,NATURAL DENIM,"['12.8oz', 'fairganic', 'interlining', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/sailor-jeans-natural-denim,//cdn.shopify.com/s/files/1/2182/6091/products/sailor_jeans-natural_denim-lookbook-0066_grande.jpg?v=1643169352,2022-03-15 21:54:10.254019,unisex,True
65,Kowtow,none,BARREL JEANS,"Mid-rise jeans with a straight leg, made from a mid-weight organic cotton denim. The jeans have front and back pockets, and are fastened by a concealed front fly with nickel-free tacks.",US$ 225,,NATURAL DENIM,"['12.8oz', 'fairganic', 'interlining', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/barrel-jeans-natural-denim,//cdn.shopify.com/s/files/1/2182/6091/products/barrel_jeans-natural_denim-lookbook-0054_grande.jpg?v=1643169327,2022-03-15 21:54:10.566188,unisex,True
66,Kowtow,none,OUTLINE SHORTS,"A mid-rise denim short that finishes above the knee, featuring elastic at the waistband for a comfortable fit. The shorts have front pleats, both side seam and back patch pockets, and are fastened with nickel-free tacks in a concealed front fly .",US$ 179,,NATURAL DENIM,"['12.8oz', 'fairganic', 'elastic', 'interlining', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/outline-shorts-natural-denim,//cdn.shopify.com/s/files/1/2182/6091/products/outline_shorts-natural_denim-lookbook-0044_grande.jpg?v=1643169344,2022-03-15 21:54:10.831781,unisex,True
67,Kowtow,none,TOOL TOTE,"A functional tote bag made from mid-weight organic cotton denim with contrast topstitching. It features large outer pockets with nickel free fastenings, and also an internal pocket.",US$ 99,,NATURAL DENIM,"['12.8oz', 'fairganic', 'interlining', 'seed-to-garment']",https://us.kowtowclothing.com/products/tool-tote-natural-denim,//cdn.shopify.com/s/files/1/2182/6091/products/tool_tote-natural_denim-lookbook-0057_grande.jpg?v=1643169360,2022-03-15 21:54:11.271519,unisex,True
68,Kowtow,none,SOLAR SINGLET,"A sleeveless, ribbed knit singlet that is fitted through the body. Made from a fine, organic cotton stretch knit, the singlet has a comfortable close fit.",US$ 129,US$ 89,GREIGE,"['single-jersey', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/solar-singlet-greige,//cdn.shopify.com/s/files/1/2182/6091/products/solar_singlet-greige-lookbook_0030_grande.jpg?v=1636342855,2022-03-15 21:54:11.533338,unisex,False
69,Kowtow,none,SOLAR SINGLET,"A sleeveless, ribbed knit singlet that is fitted through the body. Made from a fine, organic cotton stretch knit, the singlet has a comfortable close fit.",US$ 129,US$ 89,CYAN,"['single-jersey', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/solar-singlet-cyan,//cdn.shopify.com/s/files/1/2182/6091/products/solar_singlet-cyan-lookbook_0010_grande.jpg?v=1636342864,2022-03-15 21:54:11.800003,unisex,False
70,Kowtow,none,KOMOREBI TEE,"An oversized tee made from organic cotton and knitted in a delicate lace-like pointelle stitch. The tee features splits at the side seams and is finished with a ribbed neckline, hem and cuffs.",US$ 149,US$ 99,GREIGE,"['pointelle', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/komorebi-tee-greige,//cdn.shopify.com/s/files/1/2182/6091/products/komorebi_tee-greige-lookbook_0037_grande.jpg?v=1636342872,2022-03-15 21:54:12.064757,unisex,False
71,Kowtow,none,KOMOREBI TEE,"An oversized tee made from organic cotton and knitted in a delicate lace-like pointelle stitch. The tee features splits at the side seams and is finished with a ribbed neckline, hem and cuffs.",US$ 149,US$ 99,CYAN,"['pointelle', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/komorebi-tee-cyan,//cdn.shopify.com/s/files/1/2182/6091/products/komorebi_tee-cyan-lookbook_0015_grande.jpg?v=1636342881,2022-03-15 21:54:12.349745,unisex,False
72,Kowtow,none,GRETA CARDIGAN,"A boxy cardigan made from a fine, organic cotton rib knit. It has a deep v-neckline and fastens at the front with natural agoya shell buttons.",US$ 199,US$ 139,GREIGE,"['rib-knit', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/greta-cardigan-greige,//cdn.shopify.com/s/files/1/2182/6091/products/greta_cardigan-greige-lookbook_0019_grande.jpg?v=1636342889,2022-03-15 21:54:12.701470,unisex,False
73,Kowtow,none,CULOTTES,"Pleated, wide leg culottes made from organic cotton twill. These are a pull on style that is finished with a wide elastic waistband and side seam pockets.",US$ 189,,BLACK,"['poplin', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/culottes-black,//cdn.shopify.com/s/files/1/2182/6091/products/culottes-black-lookbook-0071_grande.jpg?v=1643242107,2022-03-15 21:54:12.980459,unisex,True
74,Kowtow,none,GRETA CARDIGAN,"A boxy cardigan made from a fine, organic cotton rib knit. It has a deep v-neckline and fastens at the front with natural agoya shell buttons.",US$ 199,US$ 139,CYAN,"['rib-knit', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/greta-cardigan-cyan,//cdn.shopify.com/s/files/1/2182/6091/products/greta_cardigan-cyan-lookbook_0013_grande.jpg?v=1636342896,2022-03-15 21:54:13.245481,unisex,False
75,Kowtow,none,SOLAR DRESS,"A sleeveless, ribbed knit dress that is fitted through the body and flares towards the hem. Made from a fine, organic cotton stretch knit, the dress has a comfortable close fit.",US$ 205,US$ 139,GREIGE,"['single-jersey', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/solar-dress-greige,//cdn.shopify.com/s/files/1/2182/6091/products/solar_dress-greige-lookbook_0017_grande.jpg?v=1636342905,2022-03-15 21:54:13.520399,unisex,False
76,Kowtow,none,SOLAR DRESS,"A sleeveless, ribbed knit dress that is fitted through the body and flares towards the hem. Made from a fine, organic cotton stretch knit, the dress has a comfortable close fit.",US$ 205,US$ 139,CYAN,"['single-jersey', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/solar-dress-cyan,//cdn.shopify.com/s/files/1/2182/6091/products/solar_dress-cyan-lookbook_0005_grande.jpg?v=1636342913,2022-03-15 21:54:13.798851,unisex,False
77,Kowtow,none,QUILT VEST,A quilted vest made from organic cotton poplin. It features front welt pockets and fastens at the front with nickel free snaps.,US$ 205,US$ 139,GREEN AND WHITE STRIPE,"['poplin', 'fairganic', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/quilt-vest-green-and-white-stripe,//cdn.shopify.com/s/files/1/2182/6091/products/quilt_vest-green___white_stripe-lookbook-0008_grande.jpg?v=1632893775,2022-03-15 21:54:14.067053,unisex,False
78,Kowtow,none,SCULPTURED WRAP TOP,"A wrap style top featuring a curved, circular sleeve that finishes in a narrow cuff. The top has visible french seam detailing and fastens with a side tie closure for an adjustable fit.",US$ 175,US$ 119,GREEN AND WHITE STRIPE,"['poplin', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/sculptured-wrap-top-green-and-white-stripe,//cdn.shopify.com/s/files/1/2182/6091/products/sculptured_wrap_top-green___white_stripe-lookbook-0087_grande.jpg?v=1632893648,2022-03-15 21:54:14.363291,unisex,False
79,Kowtow,none,SCULPTURED DRESS,"An oversized dress featuring a curved, circular sleeve that finishes in a narrow cuff. Made from lightweight organic cotton poplin, the dress has visible french seam detailing, and side seam pockets.",US$ 279,US$ 199,GREEN AND WHITE STRIPE,"['poplin', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/sculptured-dress-green-and-white-stripe,//cdn.shopify.com/s/files/1/2182/6091/products/sculptured_dress-green___white_stripe-lookbook-0008_grande.jpg?v=1632893878,2022-03-15 21:54:14.708269,unisex,False
80,Kowtow,none,QUILT BAG,A padded organic cotton bag featuring a wide carry strap and a large patch pocket at the front. The bag is fully lined and fastens with a tie closure.,US$ 145,US$ 89,GREEN AND WHITE STRIPE,"['poplin', 'fairganic', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/quilt-bag-green-and-white-stripe,//cdn.shopify.com/s/files/1/2182/6091/products/quilt_bag-green___white_stripe-lookbook-0006_grande.jpg?v=1632893918,2022-03-15 21:54:15.261219,unisex,False
81,Kowtow,none,PLAYGROUND SHIRT,"An oversized shirt featuring a curved collar and an exaggerated pocket and cuff, made from organic cotton poplin.",US$ 205,US$ 139,PEONY,"['poplin', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/playground-shirt-peony,//cdn.shopify.com/s/files/1/2182/6091/products/playground_shirt-peony-lookbook-0017_grande.jpg?v=1632893728,2022-03-15 21:54:15.526697,unisex,False
82,Kowtow,none,QUILT BAG,A padded organic cotton bag featuring a wide carry strap and a large patch pocket at the front. The bag is fully lined and fastens with a tie closure.,US$ 145,US$ 89,PEONY,"['poplin', 'fairganic', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/quilt-bag-peony,//cdn.shopify.com/s/files/1/2182/6091/products/quilt_bag-peony-lookbook-0098_grande.jpg?v=1632893914,2022-03-15 21:54:15.798654,unisex,False
83,Kowtow,none,CULOTTES,"Pleated, wide leg culottes made from organic cotton poplin. A pull on style that is finished with a wide elastic waistband and side seam pockets.",US$ 189,US$ 129,PEONY,"['poplin', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/culottes-peony,//cdn.shopify.com/s/files/1/2182/6091/products/culottes-peony-lookbook-0028_grande.jpg?v=1632893768,2022-03-15 21:54:16.065772,unisex,False
84,Kowtow,none,SCULPTURED DRESS,"An oversized dress featuring a curved, circular sleeve that finishes in a narrow cuff. Made from lightweight organic cotton poplin, the dress has visible french seam detailing, and side seam pockets.",US$ 279,US$ 169,INK,"['poplin', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/sculptured-dress-ink,//cdn.shopify.com/s/files/1/2182/6091/products/sculptured_dress-ink-lookbook-0001_grande.jpg?v=1632893871,2022-03-15 21:54:16.318191,unisex,False
85,Kowtow,none,STUDY PANT,"Wide leg pants with an elastic waistband and front pleats, made from organic cotton poplin. The pants have a relaxed fit and feature both side seam and back welt pockets.",US$ 185,US$ 129,INK,"['ripstop', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/study-pant-ink,//cdn.shopify.com/s/files/1/2182/6091/products/study_pant-ink-lookbook-0003_grande.jpg?v=1632893736,2022-03-15 21:54:16.646018,unisex,False
86,Kowtow,none,SCULPTURED WRAP TOP,"A wrap style top featuring a curved, circular sleeve that finishes in a narrow cuff. The top has visible french seam detailing and fastens with a side tie closure for an adjustable fit.",US$ 169,US$ 99,INK,"['poplin', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/sculptured-wrap-top-ink,//cdn.shopify.com/s/files/1/2182/6091/products/sculptured_wrap_top-ink-lookbook-0006_grande.jpg?v=1632893638,2022-03-15 21:54:16.898163,unisex,False
87,Kowtow,none,HENRI CARDIGAN,"A relaxed fit cardigan made from organic cotton and knitted in a fashioned rib. It fastens at the front with corozo nut buttons and is finished with ribbing at the neckline, hem and cuffs.",US$ 205,US$ 119,INK,"['rib-knit', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/henri-cardigan-ink,//cdn.shopify.com/s/files/1/2182/6091/products/henri_cardigan-ink-lookbook-0020_grande.jpg?v=1632893810,2022-03-15 21:54:17.172812,unisex,False
88,Kowtow,none,PLAYGROUND DRESS,"An oversized shirt dress featuring a curved collar and an exaggerated pocket and cuff, made from organic cotton poplin.",US$ 229,US$ 139,INK,"['poplin', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/playground-dress-ink,//cdn.shopify.com/s/files/1/2182/6091/products/playground_dress-ink-lookbook-0014_grande.jpg?v=1632893892,2022-03-15 21:54:17.420432,unisex,False
89,Kowtow,none,HENRI CREW,"A crew neck jumper with a relaxed fit, made from organic cotton and knitted in a fashioned rib.",US$ 199,US$ 119,INK,"['rib-knit', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/henri-crew-ink,//cdn.shopify.com/s/files/1/2182/6091/products/henri_crew-ink-lookbook-0005_grande.jpg?v=1632893789,2022-03-15 21:54:17.689880,unisex,False
90,Kowtow,none,ZIGGY JUMPER,"An oversized, balloon sleeve jumper made from organic cotton. It features a contrast zig zag pattern through the body, and is finished with wide ribbing at the neckline, hem and cuffs.",US$ 219,US$ 149,ZIG ZAG,"['zig-zag-stitch', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/ziggy-jumper-zig-zag,//cdn.shopify.com/s/files/1/2182/6091/products/ziggy_jumper-zig_zag-lookbook-0005_grande.jpg?v=1639558168,2022-03-15 21:54:17.953533,unisex,False
91,Kowtow,none,CAP SLEEVE DRESS,"An a-line t-shirt dress with a cap sleeve and a high neckline, made from mid-weight organic cotton jersey. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a better fut",US$ 129,US$ 89,SUN,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-cap-sleeve-dress-sun,//cdn.shopify.com/s/files/1/2182/6091/products/cap_sleeve_dress-sun-lookbook-0002_grande.jpg?v=1632893898,2022-03-15 21:54:18.225842,unisex,False
92,Kowtow,none,OVERSIZED BOXY TEE,"A short sleeve tee with an oversized boxy fit and a ribbed crew neck, made from mid-weight organic cotton jersey. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a bet",US$ 75,US$ 49,SUN,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-oversized-boxy-tee-sun,//cdn.shopify.com/s/files/1/2182/6091/products/oversized_boxy_tee-sun-lookbook-0036_grande.jpg?v=1632893683,2022-03-15 21:54:18.557353,unisex,False
93,Kowtow,none,CAP SLEEVE TEE,"A classic tee with a cap sleeve and a high neckline, made from mid-weight organic cotton jersey. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a better future.",US$ 69,US$ 49,SUN,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-cap-sleeve-tee-sun,//cdn.shopify.com/s/files/1/2182/6091/products/cap_sleeve_tee-sun-lookbook-0003_grande.jpg?v=1632893690,2022-03-15 21:54:18.818767,unisex,False
94,Kowtow,none,CAP SLEEVE DRESS,"An a-line t-shirt dress with a cap sleeve and a high neckline, made from mid-weight organic cotton jersey. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a better fut",US$ 129,US$ 89,BLACK,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-cap-sleeve-dress-black,//cdn.shopify.com/s/files/1/2182/6091/products/cap_sleeve_dress-black-lookbook-0001_grande.jpg?v=1632893911,2022-03-15 21:54:19.244401,unisex,False
95,Kowtow,none,SQUARE DRESS,"An oversized dress with a wide v-neck that finishes in a centre front pleat, made from mid-weight organic cotton jersey. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement toward",US$ 135,US$ 89,BLACK,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-square-dress-black,//cdn.shopify.com/s/files/1/2182/6091/products/square_dress-black-lookbook-0001_grande.jpg?v=1632893864,2022-03-15 21:54:19.520546,unisex,False
96,Kowtow,none,CAP SLEEVE TEE,"A classic tee with a cap sleeve and a high neckline, made from mid-weight organic cotton jersey. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a better future.",US$ 69,US$ 49,BLACK,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-cap-sleeve-tee-black,//cdn.shopify.com/s/files/1/2182/6091/products/cap_sleeve_tee-black-lookbook-0004_grande.jpg?v=1632893706,2022-03-15 21:54:19.848499,unisex,False
97,Kowtow,none,STUDY PANT,"Wide leg pants with an elastic waistband and front pleats, made from organic cotton poplin. The pants have a relaxed fit and feature both side seam and back welt pockets.",US$ 185,US$ 129,BLACK,"['poplin', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/study-pant-black,//cdn.shopify.com/s/files/1/2182/6091/products/study_pant-black-lookbook-0001_grande.jpg?v=1632893743,2022-03-15 21:54:20.577157,unisex,False
98,Kowtow,none,DRAPE PANT,"Full length, wide leg pants with front pleats, made from mid-weight organic cotton jersey. The pants have side seam pockets and are finished with a wide elastic waistband. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that",US$ 135,,BLACK,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-drape-pant-black,//cdn.shopify.com/s/files/1/2182/6091/products/drape_pant-black-lookbook-0022_grande.jpg?v=1632893761,2022-03-15 21:54:20.844261,unisex,False
99,Kowtow,none,PLAYGROUND SHIRT,"An oversized shirt featuring a curved collar and an exaggerated pocket and cuff, made from organic cotton poplin.",US$ 205,US$ 139,WHITE,"['poplin', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/playground-shirt-white,//cdn.shopify.com/s/files/1/2182/6091/products/playground_shirt-white-lookbook-0001_grande.jpg?v=1632893722,2022-03-15 21:54:21.166354,unisex,False
100,Kowtow,none,DRAPE PANT,"Full length, wide leg pants with front pleats, made from mid-weight organic cotton jersey. The pants have side seam pockets and are finished with a wide elastic waistband. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that",US$ 135,US$ 79,STONE,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-drape-pant-stone,//cdn.shopify.com/s/files/1/2182/6091/products/drape_pant-stone-lookbook-0001_grande.jpg?v=1632893751,2022-03-15 21:54:21.696674,unisex,False
101,Kowtow,none,CAP SLEEVE TEE,"A classic tee with a cap sleeve and a high neckline, made from mid-weight organic cotton jersey. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a better future.",US$ 69,US$ 49,STONE,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-cap-sleeve-tee-stone,//cdn.shopify.com/s/files/1/2182/6091/products/cap_sleeve_tee-stone-lookbook-0053_grande.jpg?v=1632893697,2022-03-15 21:54:21.968087,unisex,False
102,Kowtow,none,DUNE TOP,"A textured knit tee with a boxy fit, made from organic cotton and finished with ribbing at the neckline and cuffs.",US$ 175,US$ 119,CHARCOAL MARLE,"['dune-stitch', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/dune-top-charcoal-marle,//cdn.shopify.com/s/files/1/2182/6091/products/dune_top-charcoal_marle-lookbook-0001_grande.jpg?v=1632893839,2022-03-15 21:54:22.228326,unisex,False
103,Kowtow,none,HENRI CARDIGAN,"A relaxed fit cardigan made from organic cotton and knitted in a fashioned rib. It fastens at the front with corozo nut buttons and is finished with ribbing at the neckline, hem and cuffs.",US$ 205,US$ 139,GREIGE,"['rib-knit', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/henri-cardigan-greige,//cdn.shopify.com/s/files/1/2182/6091/products/henri_cardigan-griege-lookbook-0090_grande.jpg?v=1632893819,2022-03-15 21:54:22.486944,unisex,False
104,Kowtow,none,HENRI CREW,"A crew neck jumper with a relaxed fit, made from organic cotton and knitted in a fashioned rib.",US$ 199,US$ 119,GREIGE,"['rib-knit', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/henri-crew-greige,//cdn.shopify.com/s/files/1/2182/6091/products/henri_crew-griege-lookbook-0004_grande.jpg?v=1632893795,2022-03-15 21:54:22.773470,unisex,False
105,Kowtow,none,FIELD SHORT,"A high rise short with an a-line shaped leg, made from a peached organic cotton canvas. The shorts feature front patch pockets, a single back jett pocket, and fasten with a concealed front button fly.",US$ 145,US$ 99,MIST,"['peached-canvas', 'fairganic', 'nut-buttons', 'seed-to-garment']",https://us.kowtowclothing.com/products/field-short-mist,//cdn.shopify.com/s/files/1/2182/6091/products/field_short-mist-lookbook-0002_grande.jpg?v=1632893715,2022-03-15 21:54:23.094234,unisex,False
106,Kowtow,none,HENRI CREW,"A crew neck jumper with a relaxed fit, made from organic cotton and knitted in a fashioned rib.",US$ 199,US$ 139,GRASS,"['rib-knit', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/henri-crew-grass,//cdn.shopify.com/s/files/1/2182/6091/products/henri_crew-grass-lookbook-0007_grande.jpg?v=1632893804,2022-03-15 21:54:23.373133,unisex,False
107,Kowtow,none,CLASSIC TEE,"A short sleeve tee with a classic fit and a ribbed crew neck, made from mid-weight organic cotton jersey. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a better futu",US$ 65,US$ 49,GRASS,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-classic-tee-grass,//cdn.shopify.com/s/files/1/2182/6091/products/classic_tee-grass-lookbook-0001_grande.jpg?v=1629795723,2022-03-15 21:54:23.638485,unisex,False
